,0
241,0.1884372570477691
242,0.18570315362813478
243,0.18296905020850043
244,0.18023494678886612
245,0.17750084336923178
246,0.17476673994959746
247,0.17203263652996312
248,0.16929853311032877
249,0.1663397942626864
250,0.16330100010923596
251,0.16026220595578547
252,0.157223411802335
253,0.15418461764888453
254,0.15137337697914524
255,0.14960988963873562
256,0.14784640229832596
257,0.14608291495791634
258,0.14431942761750668
259,0.14255594027709706
260,0.1407924529366874
261,0.13902896559627778
262,0.13726547825586813
263,0.1355019909154585
264,0.13373850357504893
265,0.13197501623463928
266,0.13000286494020663
267,0.12765704575955855
268,0.12531122657891045
269,0.12296540739826237
270,0.12061958821761426
271,0.11827376903696617
272,0.11592794985631807
273,0.11395910048349198
274,0.11212334394350143
275,0.11028758740351088
276,0.10845183086352034
277,0.10661607432352979
278,0.10478031778353925
279,0.10294456124354877
280,0.10110880470355822
281,0.09927304816356768
282,0.09743729162357713
283,0.09560153508358658
284,0.09376577854359604
285,0.09193002200360549
286,0.09000112172137856
287,0.08740379023794992
288,0.0848064587545213
289,0.08220912727109266
290,0.07961179578766403
291,0.07701446430423539
292,0.07441713282080677
293,0.07181980133737814
294,0.06961988343028158
295,0.07047751455424914
296,0.0713351456782167
297,0.07219277680218425
298,0.0730504079261518
299,0.07390803905011936
300,0.07476567017408692
301,0.07562330129805447
302,0.07648093242202203
303,0.07733856354598959
304,0.0775673450182331
305,0.0775673450182331
306,0.0775673450182331
307,0.0775673450182331
308,0.0775673450182331
309,0.0775673450182331
310,0.0775673450182331
311,0.0775673450182331
312,0.0775673450182331
313,0.0775673450182331
314,0.0775673450182331
315,0.0775673450182331
316,0.07782204533069174
317,0.0782003007270293
318,0.07857855612336687
319,0.07895681151970442
320,0.07933506691604197
321,0.07971332231237954
322,0.0797670862251499
323,0.0797670862251499
324,0.0797670862251499
325,0.0797670862251499
326,0.0797670862251499
327,0.0797670862251499
328,0.0797670862251499
329,0.0797670862251499
330,0.0797670862251499
331,0.0797670862251499
332,0.0797670862251499
333,0.0799127373313998
334,0.08050207761251768
335,0.08109141789363558
336,0.08168075817475348
337,0.08227009845587138
338,0.08285943873698927
339,0.08344877901810714
340,0.08403811929922504
341,0.08462745958034294
342,0.0850135278202564
343,0.0850135278202564
344,0.0850135278202564
345,0.0850135278202564
346,0.0850135278202564
347,0.0850135278202564
348,0.08502496617783845
349,0.08546114780703154
350,0.08589732943622463
351,0.08633351106541774
352,0.08676969269461084
353,0.08720587432380393
354,0.08764205595299701
355,0.0880782375821901
356,0.08851441921138321
357,0.08895060084057631
358,0.08984712161867461
359,0.09100139380101252
360,0.09215566598335044
361,0.09330993816568835
362,0.09446421034802625
363,0.09561848253036417
364,0.09677275471270208
365,0.09792702689504
366,0.09908129907737791
367,0.09979912170697698
368,0.10050740519023997
369,0.10121568867350293
370,0.10192397215676594
371,0.10263225564002892
372,0.10334053912329191
373,0.1040488226065549
374,0.1047571060898179
375,0.1054653895730809
376,0.10643959384184716
377,0.11046702771922882
378,0.11449446159661049
379,0.11852189547399215
380,0.1225493293513738
381,0.12657676322875547
382,0.13028140191632992
383,0.13339292726118632
384,0.13650445260604271
385,0.13961597795089914
386,0.14272750329575554
387,0.14583902864061193
388,0.14895055398546833
389,0.15206207933032473
390,0.15517360467518113
391,0.15828513002003752
392,0.16139665536489392
393,0.1650419656260831
394,0.16870321693242704
395,0.172364468238771
396,0.17602571954511495
397,0.17968697085145888
398,0.18334822215780283
399,0.18700947346414679
400,0.19067072477049074
401,0.1943319760768347
402,0.19799322738317865
403,0.20649666737174477
404,0.2167782372361989
405,0.22705980710065304
406,0.23734137696510718
407,0.24762294682956043
408,0.2579045166940146
409,0.2681860865584687
410,0.27327152820931117
411,0.27757364799617323
412,0.28187576778303525
413,0.2861778875698973
414,0.2904800073567594
415,0.2947821271436214
416,0.29908424693048347
417,0.30338636671734553
418,0.30768848650420755
419,0.3119906062910696
420,0.3162927260779317
421,0.3205948458647937
422,0.32489696565165577
423,0.3253970121162216
424,0.3253970121162216
425,0.3253970121162216
426,0.3253970121162216
427,0.3253970121162216
428,0.3253970121162216
429,0.3253970121162216
430,0.3253970121162216
431,0.3253970121162216
432,0.3253970121162216
433,0.3253970121162216
434,0.3253970121162216
435,0.3253970121162216
436,0.32163565587233606
437,0.31293862299152336
438,0.3042415901107099
439,0.29554455722989637
440,0.2868475243490829
441,0.2781504914682694
442,0.26945345858745595
443,0.2583613730402022
444,0.24420069873474
445,0.23004002442927785
446,0.21587935012381568
447,0.2017186758183535
448,0.18755800151289137
449,0.1806264850158789
450,0.1759611918524067
451,0.1712958986889345
452,0.1666306055254623
453,0.1619653123619901
454,0.1573000191985179
455,0.15263472603504571
456,0.1479694328715735
457,0.1433152546674078
458,0.14122018912095607
459,0.13912512357450438
460,0.13703005802805265
461,0.13493499248160096
462,0.13283992693514923
463,0.13074486138869754
464,0.12864979584224584
465,0.12655473029579412
466,0.1244596647493424
467,0.12236459920289088
468,0.12026953365643916
469,0.11817446810998745
470,0.11607940256353574
471,0.11425514622624577
472,0.11303397472973359
473,0.11181280323322139
474,0.11059163173670919
475,0.109370460240197
476,0.1081492887436848
477,0.1069281172471726
478,0.10570694575066042
479,0.10464757921586591
480,0.10361167641775451
481,0.10257577361964311
482,0.10153987082153171
483,0.1005039680234203
484,0.0994680652253089
485,0.09843216242719749
486,0.09739625962908609
487,0.09600743946240785
488,0.09459891815988343
489,0.09319039685735901
490,0.09178187555483458
491,0.09037335425231016
492,0.08896483294978573
493,0.0878381652850972
494,0.08703404841315886
495,0.08622993154122052
496,0.08542581466928219
497,0.08462169779734391
498,0.08381758092540557
499,0.08301346405346723
500,0.08220934718152889
501,0.08140523030959054
502,0.0799756247430692
503,0.07804925396215556
504,0.07612288318124193
505,0.07419651240032829
506,0.07227014161941464
507,0.070343770838501
508,0.06841740005758737
509,0.06614451816484353
510,0.0635552207458847
511,0.06096592332692585
512,0.058376625907967016
513,0.05578732848900818
514,0.05319803107004934
515,0.050608733651090504
516,0.04801943623213167
517,0.047185828581440575
518,0.047397261647827656
519,0.047608694714214736
520,0.04782012778060181
521,0.04803156084698889
522,0.04824299391337597
523,0.04845442697976304
524,0.048665860046150124
525,0.0488772931125372
526,0.04908872617892428
527,0.04930015924531136
528,0.04951159231169842
529,0.049307864577118825
530,0.04898455047908889
531,0.04866123638105895
532,0.048337922283029015
533,0.04801460818499908
534,0.04769129408696914
535,0.047367979988939206
536,0.04704466589090927
537,0.04672135179287933
538,0.046398037694849396
539,0.04629816330813845
540,0.046312506487970403
541,0.04632684966780236
542,0.04634119284763431
543,0.04635553602746627
544,0.04636987920729822
545,0.04638422238713018
546,0.04639856556696213
547,0.04641290874679409
548,0.04642725192662604
549,0.046441595106458
